views,add_to_cart,searches,clicks,discount_percent,recency_days,redeemed
111.0,0.0,0.0,112.0,5.0,11.0,0
193.0,0.0,0.0,197.0,5.0,10.0,0
11.0,0.0,0.0,14.0,5.0,3.0,0
57.0,0.0,0.0,57.0,5.0,12.0,0
32.0,0.06488389605,0.0,35.0,5.0,6.0,0
35.0,0.0,0.0,43.0,5.0,11.0,0
33.0,2.0822950995,0.0,37.0,5.0,2.0,1
33.0,1.126846856,0.0,38.0,5.0,11.0,0
25.0,0.0,0.0,28.0,5.0,4.0,0
5.0,0.0,0.0,5.0,5.0,8.0,0
70.0,0.0,0.0,72.0,5.0,3.0,0
13.0,0.0,0.0,16.0,5.0,12.0,0
25.0,0.28445737345,1.0,29.0,5.0,11.0,1
27.0,2.164910583,0.0,28.0,5.0,8.0,1
12.0,0.0,0.0,16.0,5.0,4.0,0
9.0,0.0,0.0,9.0,5.0,5.0,0
9.0,0.0,0.0,12.0,5.0,6.0,0
5.0,0.0,0.0,7.0,5.0,12.0,0
14.0,0.0,0.0,16.0,5.0,2.0,1
5.0,0.0,0.0,5.0,5.0,11.0,0
101.0,0.10769196485000002,1.0,107.0,5.0,10.0,0
18.0,0.818122687,1.0,21.0,5.0,8.0,1
32.0,0.0,0.0,32.0,5.0,4.0,0
6.0,0.0,0.0,6.0,5.0,10.0,0
1.0,0.0,0.0,2.0,5.0,8.0,0
45.0,0.0,0.0,45.0,5.0,2.0,0
41.0,0.0,0.0,41.0,5.0,12.0,0
30.0,0.645293825,0.0,37.0,5.0,6.0,0
7.0,0.0,1.0,8.0,5.0,12.0,0
95.0,0.0,5.0,105.0,5.0,8.0,0
39.0,0.0,0.0,42.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,10.0,0
6.0,0.0,0.0,7.0,5.0,4.0,0
23.0,0.0,0.0,23.0,5.0,10.0,0
31.0,0.0,0.0,31.0,5.0,12.0,0
10.0,0.0,0.0,14.0,5.0,3.0,0
94.0,0.0,0.0,99.0,5.0,5.0,0
39.0,0.0,2.0,41.0,5.0,6.0,0
12.0,0.0,0.0,13.0,5.0,12.0,0
28.0,0.07009745635,0.0,28.0,5.0,11.0,1
13.0,0.0,2.0,17.0,5.0,8.0,0
222.0,0.0,4.0,226.0,5.0,12.0,0
9.0,0.0,0.0,9.0,5.0,7.0,0
6.0,0.0,0.0,7.0,5.0,4.0,0
39.0,0.0,0.0,40.0,5.0,10.0,0
12.0,0.4075405619,0.0,16.0,5.0,13.0,1
8.0,0.0,6.0,20.0,5.0,9.0,0
18.0,0.0,0.0,19.0,5.0,4.0,0
6.0,0.0,0.0,8.0,5.0,6.0,0
16.0,0.0,0.0,18.0,5.0,10.0,0
94.0,0.07381152199999999,0.0,95.0,5.0,10.0,0
33.0,2.067306558,3.0,45.0,5.0,6.0,0
64.0,0.6044182389999999,3.0,76.0,5.0,4.0,1
8.0,0.0,0.0,8.0,5.0,10.0,0
26.0,0.0,0.0,26.0,5.0,10.0,0
10.0,1.3596491965,0.0,12.0,5.0,7.0,1
5.0,0.0,0.0,5.0,5.0,13.0,0
3.0,0.0,0.0,5.0,5.0,4.0,0
9.0,0.0,0.0,9.0,5.0,10.0,0
39.0,0.8963793494999999,0.0,46.0,5.0,2.0,0
25.0,0.0,6.0,32.0,5.0,11.0,0
15.0,0.0,0.0,15.0,5.0,12.0,0
16.0,0.0,2.0,22.0,5.0,5.0,0
43.0,0.0,0.0,43.0,5.0,10.0,0
2.0,0.0,0.0,4.0,5.0,6.0,0
84.0,0.17390678085,2.0,91.0,5.0,12.0,0
4.0,0.0,0.0,5.0,5.0,13.0,0
23.0,0.0,0.0,24.0,5.0,6.0,0
13.0,0.0,0.0,14.0,5.0,11.0,0
20.0,0.956642932,1.0,29.0,5.0,2.0,1
30.0,0.0,1.0,40.0,5.0,5.0,0
38.0,0.0,1.0,44.0,5.0,8.0,0
44.0,0.5665314345,0.0,48.0,5.0,4.0,1
56.0,0.0,0.0,65.0,5.0,5.0,0
121.0,0.21062078775,2.0,123.0,5.0,10.0,0
30.0,0.0,0.0,32.0,5.0,8.0,0
62.0,0.0,0.0,62.0,5.0,11.0,0
12.0,0.0,0.0,13.0,5.0,8.0,0
9.0,0.0,0.0,17.0,5.0,2.0,0
27.0,0.0,1.0,28.0,5.0,4.0,0
6.0,0.0,0.0,7.0,5.0,4.0,0
27.0,1.3948585465,0.0,32.0,5.0,5.0,0
3.0,0.0,0.0,3.0,5.0,12.0,0
25.0,0.0,0.0,25.0,5.0,13.0,0
5.0,0.0,0.0,7.0,5.0,4.0,1
17.0,0.0,0.0,18.0,5.0,4.0,0
39.0,0.0,0.0,39.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,12.0,0
3.0,0.0,0.0,3.0,5.0,6.0,0
1.0,0.0,0.0,4.0,5.0,2.0,0
70.0,0.0,0.0,77.0,5.0,4.0,0
6.0,1.1047905315,0.0,7.0,5.0,4.0,0
91.0,0.0,1.0,103.0,5.0,5.0,0
13.0,0.8362809094999999,0.0,13.0,5.0,8.0,1
22.0,0.0,0.0,26.0,5.0,6.0,1
4.0,0.0,0.0,7.0,5.0,4.0,0
19.0,0.0,0.0,19.0,5.0,11.0,0
7.0,0.0,0.0,11.0,5.0,8.0,0
36.0,0.0,0.0,36.0,5.0,12.0,0
103.0,0.0,0.0,104.0,5.0,13.0,0
103.0,0.0,0.0,103.0,5.0,6.0,0
62.0,0.0,0.0,62.0,5.0,2.0,0
74.0,0.0,0.0,74.0,5.0,12.0,0
27.0,0.0,0.0,27.0,5.0,4.0,0
18.0,0.0,0.0,20.0,5.0,2.0,0
50.0,0.0,0.0,50.0,5.0,4.0,0
25.0,3.065243296,0.0,28.0,5.0,8.0,1
11.0,0.0,2.0,17.0,5.0,11.0,0
11.0,0.695523499,0.0,16.0,5.0,2.0,1
4.0,0.0,3.0,9.0,5.0,11.0,0
17.0,0.0,0.0,27.0,5.0,6.0,0
26.0,0.0,0.0,26.0,5.0,10.0,0
2.0,0.0,0.0,6.0,5.0,4.0,0
107.0,0.0,1.0,113.0,5.0,4.0,0
32.0,0.9982818050000001,0.0,33.0,5.0,6.0,1
16.0,0.0,0.0,16.0,5.0,10.0,0
28.0,0.0,0.0,34.0,5.0,5.0,0
101.0,0.19990920704999998,0.0,106.0,5.0,2.0,1
14.0,1.0165776819999999,2.0,24.0,5.0,8.0,0
11.0,0.340064494,0.0,20.0,5.0,4.0,0
33.0,0.9516468014999999,0.0,48.0,5.0,7.0,0
23.0,0.9785296125,0.0,29.0,5.0,4.0,0
45.0,2.3786801725,0.0,47.0,5.0,6.0,0
7.0,3.9284799319999997,0.0,7.0,5.0,6.0,1
51.0,0.0,0.0,60.0,5.0,8.0,0
8.0,0.0,0.0,8.0,5.0,12.0,0
21.0,0.0,4.0,27.0,5.0,5.0,0
2.0,0.0,0.0,2.0,5.0,11.0,0
20.0,0.0,0.0,22.0,5.0,4.0,0
10.0,0.0,0.0,12.0,5.0,4.0,0
18.0,0.9113762745,0.0,19.0,5.0,2.0,0
47.0,0.25970409365,4.0,61.0,5.0,6.0,0
18.0,0.0,1.0,22.0,5.0,4.0,1
7.0,0.0,0.0,7.0,5.0,10.0,0
23.0,0.0,1.0,30.0,5.0,11.0,0
62.0,12.337929509999999,0.0,66.0,5.0,4.0,0
5.0,0.0,0.0,5.0,5.0,6.0,0
10.0,0.0,0.0,13.0,5.0,9.0,0
68.0,0.0,3.0,78.0,5.0,10.0,0
20.0,0.0,2.0,24.0,5.0,6.0,0
24.0,0.0,0.0,25.0,5.0,2.0,0
28.0,0.0,1.0,31.0,5.0,4.0,0
142.0,0.038549593199999996,0.0,144.0,5.0,10.0,0
4.0,0.0,0.0,8.0,5.0,10.0,0
13.0,2.3651850894999997,0.0,25.0,5.0,5.0,0
45.0,0.0,0.0,46.0,5.0,6.0,1
43.0,0.0,0.0,43.0,5.0,10.0,0
10.0,0.0,0.0,10.0,5.0,12.0,0
21.0,0.36161009295,0.0,21.0,5.0,2.0,1
63.0,0.0,0.0,66.0,5.0,10.0,0
81.0,0.0,0.0,82.0,5.0,10.0,0
15.0,0.0,0.0,15.0,5.0,6.0,0
13.0,0.0,2.0,19.0,5.0,2.0,0
31.0,0.0,0.0,31.0,5.0,10.0,0
21.0,0.0,0.0,22.0,5.0,4.0,0
30.0,0.0,0.0,30.0,5.0,4.0,0
3.0,0.0,0.0,3.0,5.0,7.0,0
8.0,0.0,0.0,8.0,5.0,8.0,0
2.0,0.0,0.0,2.0,5.0,10.0,0
26.0,0.4009416229,2.0,28.0,5.0,11.0,1
14.0,0.0,0.0,14.0,5.0,12.0,0
3.0,0.0,0.0,3.0,5.0,8.0,0
0.0,0.0,0.0,0.0,5.0,12.0,0
22.0,0.0,0.0,22.0,5.0,10.0,0
53.0,0.0,1.0,56.0,5.0,8.0,0
10.0,1.6365308185,1.0,11.0,5.0,10.0,1
31.0,0.0,0.0,31.0,5.0,12.0,0
29.0,0.23510327665,0.0,38.0,5.0,11.0,0
22.0,0.0,1.0,32.0,5.0,9.0,1
130.0,0.0,1.0,132.0,5.0,6.0,0
9.0,0.0,0.0,11.0,5.0,11.0,0
19.0,0.0,1.0,30.0,5.0,7.0,1
15.0,0.0,0.0,17.0,5.0,12.0,0
8.0,0.0,0.0,8.0,5.0,10.0,0
79.0,0.8677243935,0.0,87.0,5.0,2.0,0
28.0,0.0,1.0,33.0,5.0,6.0,0
3.0,0.0,0.0,3.0,5.0,11.0,0
24.0,0.0,0.0,40.0,5.0,8.0,0
4.0,0.0,0.0,8.0,5.0,6.0,1
30.0,0.0,0.0,38.0,5.0,4.0,0
16.0,0.0,0.0,23.0,5.0,10.0,0
25.0,0.0,0.0,25.0,5.0,7.0,0
3.0,0.0,0.0,5.0,5.0,11.0,1
29.0,5.03628024,0.0,29.0,5.0,4.0,1
4.0,0.0,0.0,4.0,5.0,8.0,0
9.0,0.0,1.0,14.0,5.0,2.0,0
32.0,0.0,0.0,36.0,5.0,10.0,0
22.0,0.0,0.0,24.0,5.0,9.0,0
8.0,0.0,0.0,12.0,5.0,10.0,0
28.0,1.7757594755,3.0,37.0,5.0,2.0,0
43.0,0.0,0.0,50.0,5.0,4.0,0
141.0,0.6253932615,0.0,152.0,5.0,2.0,0
32.0,0.0,0.0,32.0,5.0,4.0,0
27.0,0.0,2.0,30.0,5.0,2.0,0
17.0,0.0,0.0,23.0,5.0,4.0,0
40.0,0.0,1.0,46.0,5.0,4.0,0
41.0,0.1989771819,2.0,43.0,5.0,4.0,0
16.0,0.0,0.0,17.0,5.0,6.0,1
93.0,0.0,2.0,98.0,5.0,6.0,1
2.0,1.3896869305,0.0,5.0,5.0,5.0,0
21.0,0.0,0.0,25.0,5.0,11.0,1
52.0,0.0,3.0,55.0,5.0,7.0,0
35.0,0.0,0.0,35.0,5.0,6.0,0
24.0,0.0,0.0,24.0,5.0,6.0,0
6.0,0.0,0.0,6.0,5.0,2.0,0
10.0,0.5892331305,0.0,13.0,5.0,10.0,1
9.0,0.0,3.0,18.0,5.0,6.0,0
305.0,0.0,2.0,318.0,5.0,4.0,0
3.0,0.0,0.0,3.0,5.0,12.0,0
31.0,0.0,0.0,31.0,5.0,12.0,0
4.0,0.0,0.0,5.0,5.0,6.0,0
1.0,0.0,0.0,1.0,5.0,10.0,0
19.0,0.41652874075,1.0,23.0,5.0,8.0,1
20.0,2.378949257,0.0,20.0,5.0,5.0,1
12.0,0.0,0.0,12.0,5.0,8.0,0
15.0,0.0,0.0,17.0,5.0,3.0,0
7.0,0.0,0.0,11.0,5.0,6.0,0
37.0,0.0,0.0,38.0,5.0,10.0,0
60.0,0.0,0.0,60.0,5.0,12.0,0
20.0,0.0,0.0,22.0,5.0,7.0,0
2.0,0.0,0.0,2.0,5.0,10.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
45.0,0.0,0.0,45.0,5.0,12.0,0
89.0,0.0,1.0,101.0,5.0,4.0,0
14.0,0.0,0.0,16.0,5.0,2.0,0
28.0,0.0,1.0,29.0,5.0,10.0,0
24.0,0.0,0.0,31.0,5.0,12.0,0
16.0,0.0,0.0,16.0,5.0,5.0,0
28.0,0.0,0.0,28.0,5.0,10.0,0
20.0,0.0,0.0,20.0,5.0,12.0,0
17.0,0.0,0.0,17.0,5.0,4.0,0
78.0,0.775181068,1.0,80.0,5.0,12.0,0
9.0,0.0,0.0,9.0,5.0,12.0,0
59.0,0.0,0.0,61.0,5.0,8.0,0
25.0,0.0,0.0,25.0,5.0,6.0,0
32.0,0.06366587074999999,3.0,36.0,5.0,8.0,1
14.0,0.46265808394999997,0.0,18.0,5.0,6.0,1
15.0,0.0,3.0,19.0,5.0,2.0,0
4.0,0.0,0.0,4.0,5.0,10.0,0
99.0,6.45506869,6.0,113.0,5.0,3.0,0
18.0,0.08591094175,0.0,18.0,5.0,8.0,0
80.0,0.06288477605000001,3.0,88.0,5.0,10.0,0
4.0,0.0,0.0,4.0,5.0,13.0,0
53.0,1.595160033,0.0,54.0,5.0,8.0,1
27.0,0.0,0.0,28.0,5.0,2.0,0
4.0,0.0,0.0,8.0,5.0,9.0,0
3.0,0.0,0.0,3.0,5.0,8.0,0
9.0,0.0,0.0,18.0,5.0,6.0,0
7.0,0.0,0.0,7.0,5.0,10.0,0
5.0,0.0,0.0,5.0,5.0,2.0,0
18.0,0.0,0.0,19.0,5.0,4.0,0
22.0,0.731761987,0.0,22.0,5.0,3.0,1
46.0,0.0,0.0,52.0,5.0,12.0,0
199.0,0.0,1.0,205.0,5.0,8.0,0
18.0,0.0,2.0,20.0,5.0,13.0,0
149.0,0.0,0.0,157.0,5.0,6.0,0
4.0,0.0,0.0,4.0,5.0,8.0,0
56.0,0.2881839409,3.0,63.0,5.0,2.0,0
5.0,0.0,0.0,5.0,5.0,12.0,0
22.0,0.0,0.0,24.0,5.0,2.0,0
6.0,0.0,0.0,8.0,5.0,6.0,0
11.0,0.0,0.0,14.0,5.0,6.0,0
22.0,0.0,1.0,35.0,5.0,6.0,0
38.0,0.281243068,1.0,42.0,5.0,7.0,0
46.0,0.10030164685000001,2.0,62.0,5.0,7.0,0
15.0,0.0,0.0,20.0,5.0,2.0,1
6.0,0.0,0.0,7.0,5.0,12.0,0
4.0,0.0,0.0,4.0,5.0,5.0,0
14.0,2.5091569584999998,3.0,18.0,5.0,11.0,0
4.0,0.0,0.0,4.0,5.0,8.0,0
50.0,0.0,2.0,56.0,5.0,5.0,0
20.0,0.0,0.0,30.0,5.0,6.0,0
29.0,0.0,0.0,32.0,5.0,6.0,0
17.0,0.0,0.0,18.0,5.0,10.0,0
1.0,0.0,3.0,6.0,5.0,10.0,0
12.0,0.0,0.0,17.0,5.0,8.0,0
87.0,0.0,0.0,89.0,5.0,12.0,1
43.0,0.0,0.0,44.0,5.0,6.0,0
439.0,0.571961664,4.0,455.0,5.0,6.0,0
223.0,0.0089913405,0.0,238.0,5.0,5.0,0
45.0,0.0,2.0,53.0,5.0,12.0,0
10.0,0.0,2.0,14.0,5.0,7.0,1
19.0,0.0,0.0,19.0,5.0,12.0,0
9.0,0.0,0.0,12.0,5.0,2.0,0
74.0,0.0468852605,0.0,78.0,5.0,10.0,0
3.0,0.0,0.0,3.0,5.0,8.0,0
2.0,0.0,0.0,2.0,5.0,6.0,0
15.0,0.0,0.0,15.0,5.0,6.0,0
67.0,0.00659185065,1.0,77.0,5.0,4.0,1
24.0,0.0,0.0,24.0,5.0,6.0,0
20.0,0.0,1.0,26.0,5.0,10.0,0
2.0,0.0,0.0,6.0,5.0,6.0,1
6.0,0.0,0.0,6.0,5.0,8.0,0
81.0,0.0,0.0,81.0,5.0,4.0,0
16.0,0.0,0.0,16.0,5.0,12.0,0
1.0,0.0,0.0,1.0,5.0,7.0,0
63.0,0.0,1.0,69.0,5.0,8.0,0
28.0,0.0,1.0,30.0,5.0,7.0,0
49.0,0.0,0.0,49.0,5.0,11.0,0
41.0,1.375641965,0.0,52.0,5.0,7.0,0
13.0,0.9874650389999999,3.0,19.0,5.0,3.0,0
36.0,0.0,3.0,47.0,5.0,2.0,0
13.0,0.0,0.0,19.0,5.0,5.0,0
11.0,0.0,0.0,12.0,5.0,2.0,0
34.0,0.0,0.0,35.0,5.0,4.0,0
29.0,0.0,0.0,29.0,5.0,4.0,0
4.0,0.0,0.0,4.0,5.0,8.0,0
34.0,0.0,0.0,34.0,5.0,4.0,0
9.0,0.0,0.0,12.0,5.0,8.0,0
26.0,0.0,0.0,29.0,5.0,8.0,0
47.0,0.0,1.0,56.0,5.0,8.0,0
19.0,0.0,0.0,19.0,5.0,2.0,0
21.0,0.0,0.0,22.0,5.0,7.0,0
5.0,0.0,0.0,10.0,5.0,3.0,0
22.0,0.0,4.0,30.0,5.0,8.0,0
14.0,0.0,0.0,17.0,5.0,12.0,0
4.0,0.0,0.0,8.0,5.0,8.0,0
5.0,0.0,0.0,5.0,5.0,8.0,0
98.0,1.6467300550000001,0.0,102.0,5.0,2.0,1
30.0,0.6866464245,1.0,34.0,5.0,11.0,1
4.0,0.0,0.0,4.0,5.0,8.0,0
16.0,0.0,0.0,16.0,5.0,4.0,0
9.0,0.0,0.0,9.0,5.0,4.0,0
33.0,0.0,2.0,38.0,5.0,4.0,0
51.0,0.0,1.0,55.0,5.0,10.0,0
12.0,0.0,0.0,15.0,5.0,5.0,0
18.0,0.0,0.0,18.0,5.0,4.0,0
17.0,1.5995907095,0.0,23.0,5.0,4.0,1
14.0,3.9721767229999996,0.0,18.0,5.0,10.0,1
13.0,0.0,0.0,13.0,5.0,12.0,0
2.0,0.0,0.0,2.0,5.0,3.0,0
35.0,0.0,0.0,38.0,5.0,10.0,0
3.0,0.0,0.0,13.0,5.0,4.0,0
154.0,0.0,1.0,167.0,5.0,9.0,0
25.0,0.0,0.0,31.0,5.0,9.0,0
14.0,0.0,0.0,15.0,5.0,4.0,0
40.0,0.0,0.0,41.0,5.0,11.0,0
18.0,0.0,0.0,20.0,5.0,2.0,0
4.0,0.0,0.0,8.0,5.0,4.0,0
3.0,0.0,0.0,3.0,5.0,12.0,0
70.0,3.365464539,0.0,78.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,9.0,0
36.0,0.0,0.0,38.0,5.0,2.0,0
43.0,1.4028580675,2.0,49.0,5.0,4.0,0
38.0,0.18369145339999998,0.0,40.0,5.0,12.0,1
59.0,0.6590391105,0.0,62.0,5.0,9.0,0
18.0,1.626190386,0.0,18.0,5.0,3.0,1
21.0,0.0,0.0,21.0,5.0,4.0,0
17.0,1.2062792855,0.0,20.0,5.0,12.0,1
77.0,0.0,0.0,77.0,5.0,8.0,0
12.0,0.0,0.0,16.0,5.0,4.0,1
36.0,0.0,1.0,41.0,5.0,5.0,0
115.0,0.1792719913,5.0,129.0,5.0,8.0,1
21.0,0.0,0.0,21.0,5.0,11.0,0
2.0,0.0,0.0,2.0,5.0,12.0,0
51.0,0.5637228665,3.0,60.0,5.0,2.0,0
23.0,1.5957070225,0.0,27.0,5.0,6.0,1
9.0,0.0,0.0,9.0,5.0,13.0,0
179.0,0.0,3.0,182.0,5.0,8.0,0
8.0,0.0,0.0,8.0,5.0,12.0,0
21.0,0.9049285865,0.0,34.0,5.0,8.0,1
32.0,0.0,0.0,32.0,5.0,9.0,0
56.0,0.0,1.0,57.0,5.0,8.0,0
12.0,0.0,0.0,13.0,5.0,5.0,0
66.0,2.402195291,2.0,70.0,5.0,4.0,1
35.0,0.0,0.0,36.0,5.0,2.0,0
8.0,0.7910220785,2.0,13.0,5.0,2.0,1
8.0,0.693225607,1.0,15.0,5.0,7.0,0
74.0,0.0,0.0,81.0,5.0,8.0,0
38.0,1.225634687,0.0,43.0,5.0,6.0,0
40.0,0.0,0.0,40.0,5.0,8.0,0
16.0,0.508855609,0.0,20.0,5.0,7.0,1
40.0,0.0,1.0,44.0,5.0,2.0,0
78.0,0.041949412549999995,2.0,86.0,5.0,2.0,0
25.0,0.0,0.0,29.0,5.0,3.0,0
48.0,0.0,1.0,49.0,5.0,6.0,0
14.0,0.0,0.0,20.0,5.0,4.0,1
48.0,0.0,0.0,48.0,5.0,8.0,0
19.0,0.0,0.0,22.0,5.0,6.0,0
11.0,0.0,0.0,11.0,5.0,4.0,0
29.0,0.0,0.0,30.0,5.0,8.0,0
39.0,0.0,0.0,39.0,5.0,3.0,0
19.0,0.0,9.0,36.0,5.0,11.0,0
5.0,0.0,0.0,5.0,5.0,5.0,0
33.0,0.0,1.0,42.0,5.0,4.0,0
23.0,0.5641895395,2.0,29.0,5.0,8.0,0
11.0,0.0,0.0,11.0,5.0,10.0,0
4.0,0.0,0.0,10.0,5.0,6.0,1
6.0,0.0,0.0,6.0,5.0,10.0,0
17.0,3.1729460385,0.0,17.0,5.0,4.0,1
18.0,0.0,1.0,25.0,5.0,10.0,0
16.0,0.0,0.0,22.0,5.0,6.0,0
98.0,0.006483844649999999,0.0,110.0,5.0,11.0,0
10.0,0.0,0.0,13.0,5.0,12.0,0
44.0,0.0,0.0,44.0,5.0,12.0,0
9.0,0.0,0.0,11.0,5.0,4.0,0
67.0,0.0,2.0,69.0,5.0,8.0,0
25.0,0.0,0.0,29.0,5.0,12.0,0
18.0,0.0,0.0,21.0,5.0,8.0,0
9.0,0.0,0.0,9.0,5.0,12.0,0
29.0,0.46159674315,1.0,36.0,5.0,2.0,0
18.0,0.0,0.0,20.0,5.0,4.0,0
20.0,0.0,0.0,23.0,5.0,10.0,1
12.0,0.0,0.0,17.0,5.0,4.0,0
21.0,0.0,0.0,21.0,5.0,2.0,0
43.0,0.9257527335000001,0.0,43.0,5.0,12.0,1
30.0,0.0,0.0,30.0,5.0,10.0,0
19.0,0.0,0.0,19.0,5.0,8.0,0
230.0,0.13324974855,5.0,246.0,5.0,12.0,0
13.0,0.7419891200000001,2.0,16.0,5.0,2.0,0
19.0,0.0,0.0,21.0,5.0,4.0,0
5.0,0.0,0.0,5.0,5.0,11.0,0
84.0,0.20871570099999998,0.0,89.0,5.0,3.0,0
75.0,1.4805756405000001,0.0,80.0,5.0,8.0,1
23.0,0.0,0.0,24.0,5.0,6.0,0
29.0,0.0350077503,0.0,39.0,5.0,7.0,0
6.0,3.1776688425,0.0,6.0,5.0,11.0,0
7.0,0.0,0.0,9.0,5.0,12.0,0
27.0,0.0,0.0,27.0,5.0,12.0,0
27.0,0.0,0.0,27.0,5.0,6.0,0
35.0,0.0,0.0,38.0,5.0,5.0,0
49.0,0.628700915,0.0,57.0,5.0,2.0,0
22.0,0.619602156,0.0,28.0,5.0,7.0,1
73.0,0.0,0.0,77.0,5.0,8.0,0
5.0,0.0,1.0,6.0,5.0,12.0,0
26.0,0.2880673718,3.0,33.0,5.0,4.0,0
3.0,0.0,0.0,3.0,5.0,10.0,0
44.0,0.0,0.0,45.0,5.0,2.0,0
280.0,0.28488294989999996,4.0,298.0,5.0,10.0,0
8.0,0.0,0.0,14.0,5.0,2.0,0
2.0,0.0,0.0,2.0,5.0,5.0,0
98.0,0.3076600692,0.0,99.0,5.0,8.0,0
2.0,0.0,0.0,3.0,5.0,13.0,0
18.0,0.0,0.0,24.0,5.0,6.0,0
90.0,0.0732005216,4.0,102.0,5.0,9.0,0
6.0,2.013907622,0.0,6.0,5.0,4.0,1
32.0,0.0,0.0,40.0,5.0,9.0,0
1.0,0.0,0.0,1.0,5.0,12.0,0
59.0,1.292721008,0.0,63.0,5.0,2.0,0
66.0,3.1426630500000003,0.0,66.0,5.0,6.0,1
40.0,0.49348246855,1.0,45.0,5.0,4.0,1
0.0,0.0,0.0,2.0,5.0,7.0,1
62.0,0.0,2.0,67.0,5.0,10.0,0
25.0,0.0,0.0,26.0,5.0,10.0,0
38.0,1.365707371,1.0,45.0,5.0,10.0,0
32.0,0.0,0.0,34.0,5.0,4.0,0
4.0,0.0,0.0,4.0,5.0,10.0,0
46.0,1.112796478,0.0,49.0,5.0,6.0,1
377.0,0.0,2.0,379.0,5.0,10.0,0
3.0,0.0,0.0,3.0,5.0,10.0,0
4.0,0.0,0.0,4.0,5.0,5.0,0
28.0,0.0,0.0,32.0,5.0,4.0,0
7.0,0.0,0.0,12.0,5.0,10.0,0
6.0,1.24592274,0.0,6.0,5.0,5.0,1
11.0,0.0,2.0,19.0,5.0,8.0,1
8.0,0.0,0.0,8.0,5.0,10.0,0
14.0,0.0,0.0,16.0,5.0,6.0,0
12.0,0.0,0.0,12.0,5.0,6.0,0
32.0,0.0,2.0,40.0,5.0,8.0,0
10.0,0.0,0.0,10.0,5.0,12.0,0
94.0,0.0,0.0,94.0,5.0,6.0,0
16.0,0.0,0.0,21.0,5.0,9.0,0
8.0,0.0,0.0,10.0,5.0,2.0,0
18.0,0.0,0.0,20.0,5.0,8.0,0
18.0,0.0,1.0,25.0,5.0,6.0,0
310.0,0.0437523966,1.0,320.0,5.0,7.0,0
33.0,0.0,0.0,40.0,5.0,12.0,0
25.0,0.961634488,0.0,30.0,5.0,2.0,0
12.0,0.0,0.0,12.0,5.0,8.0,0
23.0,0.0,0.0,24.0,5.0,4.0,0
12.0,0.0,0.0,15.0,5.0,6.0,0
60.0,0.0,0.0,61.0,5.0,4.0,0
42.0,7.678884875,2.0,44.0,5.0,8.0,1
19.0,0.579761285,1.0,23.0,5.0,2.0,0
27.0,0.29522037815,0.0,28.0,5.0,8.0,0
16.0,0.0,0.0,18.0,5.0,8.0,0
10.0,0.0,0.0,10.0,5.0,10.0,0
3.0,0.0,0.0,3.0,5.0,12.0,0
24.0,0.7426686265,0.0,27.0,5.0,11.0,0
70.0,0.0,0.0,75.0,5.0,9.0,1
18.0,0.0,0.0,20.0,5.0,8.0,0
1.0,0.0,0.0,5.0,5.0,7.0,0
42.0,0.0,0.0,42.0,5.0,8.0,0
14.0,0.0,1.0,15.0,5.0,13.0,0
15.0,0.0,0.0,15.0,5.0,2.0,0
31.0,0.0,0.0,31.0,5.0,5.0,0
32.0,0.0,3.0,35.0,5.0,2.0,0
16.0,0.0,0.0,20.0,5.0,3.0,0
4.0,0.0,0.0,7.0,5.0,8.0,0
48.0,0.848356033,1.0,64.0,5.0,10.0,0
12.0,0.0,0.0,12.0,5.0,8.0,0
15.0,0.0,0.0,19.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,12.0,0
49.0,0.0,0.0,49.0,5.0,8.0,0
12.0,0.0,0.0,12.0,5.0,10.0,0
20.0,0.0,7.0,34.0,5.0,10.0,1
16.0,0.0,0.0,16.0,5.0,13.0,0
16.0,0.0,0.0,17.0,5.0,12.0,0
158.0,0.0,2.0,171.0,5.0,8.0,0
24.0,0.0,0.0,25.0,5.0,3.0,0
54.0,0.0,1.0,55.0,5.0,7.0,0
83.0,0.0,0.0,84.0,5.0,4.0,0
16.0,0.0,0.0,16.0,5.0,7.0,0
8.0,1.6611463645,0.0,8.0,5.0,10.0,1
4.0,0.0,0.0,4.0,5.0,11.0,0
18.0,0.0,0.0,19.0,5.0,6.0,0
114.0,0.0,3.0,123.0,5.0,3.0,0
114.0,0.0,1.0,117.0,5.0,8.0,0
23.0,0.0,0.0,27.0,5.0,2.0,0
1.0,0.0,0.0,1.0,5.0,2.0,0
16.0,0.0,0.0,19.0,5.0,11.0,0
16.0,0.0,0.0,20.0,5.0,2.0,0
2.0,0.0,1.0,6.0,5.0,2.0,0
38.0,0.0,0.0,50.0,5.0,5.0,0
85.0,0.04492477045,0.0,93.0,5.0,10.0,0
27.0,1.382548375,0.0,31.0,5.0,7.0,0
37.0,0.0,0.0,37.0,5.0,11.0,0
12.0,0.0,0.0,15.0,5.0,6.0,0
2.0,0.0,0.0,6.0,5.0,5.0,0
4.0,1.9638369820000001,0.0,9.0,5.0,8.0,1
34.0,0.0,0.0,38.0,5.0,11.0,0
42.0,0.0,4.0,54.0,5.0,10.0,1
